id_C_20,name_C_254,type_C_100,addr_C_254,结构_C_50,面积_N_31_15,时间_C_20,装修_C_50,价格_N_31_15,gcj_lng_N_31_15,gcj_lat_N_31_15,wgs_lng_N_31_15,wgs_lat_N_31_15,bd_lng_N_31_15,bd_lat_N_31_15,gcj_shape_C_254,index,new_class,new_class_symbol
B000A402FE,安装大厦(康庄路),商务住宅;楼宇;商务写字楼,北京市大兴区康庄路29号,,,,,,116.323453,39.757564,116.317348358655,39.7562716599341,116.33004769796,39.7633439831046,"116.322934,39.757186;116.324098,39.757234;116.324017,39.757817;116.323822,39.757811;116.323808,39.757958;116.322844,39.757916;116.322934,39.757186",5985,商务住宅,11
B0FFFV3C7F,北京丰泰新房地产开发有限责任公司,公司企业;公司;公司,北京市丰台区花乡新发地桥北潘家庙路(天骄金街)路北,,,,,,116.349332,39.825823,116.343160822307,39.8244763924278,116.355924704655,39.8315104190052,"116.348771,39.826081;116.350187,39.825809;116.350123,39.82564;116.348605,39.825722;116.348771,39.826081",5986,公司企业,5
B0FFGYHGA8,中化地质矿山总局,政府机构及社会团体;政府机关;政府机关相关,北京市朝阳区青年沟路5号和平街十三区甲20号楼,,,,,,116.429209,39.961652,116.422980538401,39.9602616500023,116.435705670417,39.9676670231054,"116.4289,39.961387;116.429534,39.961393;116.429526,39.961917;116.428872,39.961904;116.4289,39.961387",5987,政府机构,14
B000A81JHO,西引力,商务住宅;住宅区;住宅小区,北京市石景山区京原路甲5号院,,,,,,116.209509,39.90209,116.203429735709,39.9008460426632,116.216109029567,39.9077919500333,"116.208994,39.901558;116.208991,39.902623;116.210037,39.902611;116.210021,39.901562;116.208994,39.901558",5988,商务住宅,11
B000A84A8Q,升港国际商务酒店,住宿服务;宾馆酒店;三星级宾馆,北京市朝阳区首都机场西平街12号,,,,,,116.59223,40.043882,116.586428648716,40.0428368382697,116.598808377589,40.0495953549419,"116.592094,40.043545;116.592474,40.043589;116.59236,40.044224;116.591991,40.044174;116.592094,40.043545",5989,酒店住宿,2
B0FFI6YR7D,幸福七和文创园,商务住宅;产业园区;产业园区,北京市朝阳区豆各庄1号,,,,,,116.556793,39.856746,116.550974846985,39.8556731941202,116.563349184866,39.8626292091945,"116.557793,39.856004;116.557729,39.856534;116.557779,39.856815;116.557738,39.856989;116.557482,39.85696;116.557407,39.857476;116.557099,39.857462;116.556989,39.858234;116.55586,39.85816;116.555837,39.858136;116.555892,39.857774;116.555909,39.857562;116.5",5990,商务住宅,11
B000A83FJW,颐阳山水居西区,商务住宅;住宅区;住宅小区,北京市海淀区温泉镇杨家庄,板楼,,,,,116.192403,40.039349,116.186265815608,40.0380727418228,116.198902029695,40.0452997287562,"116.193314,40.038134;116.192746,40.038159;116.19228,40.038209;116.192122,40.03824;116.192114,40.038353;116.192194,40.03891;116.19166,40.038962;116.191134,40.039022;116.191217,40.040025;116.191225,40.040196;116.191246,40.040396;116.193526,40.040081;116.19",5991,商务住宅,11
B000A88C6O,酒仙公寓,商务住宅;住宅区;住宅小区,北京市朝阳区酒仙桥路2号(近798艺术区),塔楼,,,,,116.490522,39.98586,116.484469628788,39.9846072049932,116.497037195657,39.9918758917668,"116.489837,39.98562;116.48984,39.985604;116.489847,39.98559;116.489853,39.985583;116.489864,39.985578;116.489883,39.985574;116.491176,39.985587;116.491187,39.98559;116.4912,39.985598;116.491208,39.985609;116.491212,39.985621;116.491216,39.98564;116.49121",5992,商务住宅,11
B0FFG89QW8,北京市丰台区扶轮小学,科教文化服务;学校;小学,北京市丰台区崔村一里8号,,,,,,116.195543,39.831361,116.189439990246,39.830099672198,116.202068926959,39.8372584091909,"116.19503,39.830766;116.196448,39.831195;116.196056,39.831957;116.194635,39.831523;116.19503,39.830766",5993,科教文化,7
B000A8USYZ,马南里公园,风景名胜;公园广场;公园,北京市朝阳区来广营东路,,,,,,116.508619,40.020113,116.502631095433,40.0189127055713,116.515019521066,40.0264022427863,"116.508975,40.019375;116.508852,40.019245;116.507789,40.019724;116.507681,40.020363;116.507645,40.020638;116.509425,40.020779;116.509419,40.020658;116.509589,40.020081;116.508975,40.019375",5994,旅游景点,12
B000A8XM5R,金域缇香,商务住宅;住宅区;住宅小区,北京市房山区城铁房山线稻田站出口向北300米,高层,150000.0,2012-09-16,精装修,150000.0,116.217505,39.800203,116.211454115869,39.7989750568383,116.224106896791,39.8058516724234,"116.215356,39.800818;116.215655,39.800498;116.216111,39.800089;116.216601,39.799638;116.216962,39.799335;116.217248,39.799048;116.217657,39.798589;116.217804,39.798535;116.21896,39.798851;116.218808,39.799141;116.219344,39.799314;116.217935,39.801821;116",5995,商务住宅,11
B000A8YA5C,马池口镇楼自庄小学,科教文化服务;学校;小学,北京市昌平区马池口,,,,,,116.212663,40.163598,116.206557401657,40.1623425142013,116.219256857155,40.1692686041358,"116.211985,40.162881;116.213526,40.16299;116.213363,40.164157;116.213064,40.164264;116.213047,40.164327;116.211839,40.164231;116.211985,40.162881",5996,科教文化,7
B000A85WHX,梅花庄,商务住宅;住宅区;住宅小区,北京市房山区良乡拱辰大街,,,,,,116.165214,39.740729,116.159039135104,39.7394206455005,116.171615929854,39.7470703149248,"116.164378,39.739829;116.165964,39.739797;116.165926,39.741798;116.164963,39.741763;116.164944,39.741695;116.164391,39.741012;116.164373,39.740829;116.164378,39.739829",5997,商务住宅,11
B000A8UDL9,如意中心幼儿园后南仓园,科教文化服务;学校;幼儿园,北京市通州区后南仓小区15号楼,,,,,,116.652173,39.901521,116.646300721631,39.9004269712565,116.658575292477,39.9078017308306,"116.652547,39.901587;116.652537,39.901428;116.651794,39.901458;116.651804,39.901611;116.652547,39.901587",5998,科教文化,7
B000A88A8W,未来假日花园,商务住宅;住宅区;住宅小区,北京市丰台区枫竹苑北路南150米,独栋,180000.0,2004-07-22,带装修,180000.0,116.376733,39.834532,116.370513905685,39.8331456813126,116.383186393728,39.8406507191595,"116.375965,39.833477;116.374669,39.833493;116.374417,39.833684;116.374378,39.834322;116.374351,39.834937;116.374566,39.835176;116.375939,39.835664;116.378538,39.835722;116.378825,39.83551;116.378908,39.834265;116.378903,39.833459;116.378653,39.833445;116",5999,商务住宅,11
B000A13015,北京朝阳区妇幼保健院,医疗保健服务;专科医院;专科医院,北京市朝阳区潘家园华威里25号,,,,,,116.45676,39.874436,116.450605529554,39.8730975771703,116.463396319059,39.8800979495628,"116.457319,39.874162;116.457327,39.874164;116.457332,39.874171;116.457342,39.874679;116.457317,39.874694;116.457289,39.874698;116.456231,39.874711;116.45621,39.874705;116.456191,39.874688;116.456173,39.874177;116.457319,39.874162",6000,医疗保健,0
B0FFG9717M,392俱乐部D座,商务住宅;楼宇;商务写字楼,北京市大兴区京良路与欣美街交叉口东100米,,,,,,116.324423,39.794919,116.318311484033,39.7936212915672,116.330991505062,39.8006752469675,"116.324083,39.794864;116.324312,39.794681;116.324756,39.794981;116.324558,39.795157;116.324083,39.794864",6001,商务住宅,11
B000A7Z21H,白家庄小学,科教文化服务;学校;小学,北京市朝阳区望京西园4区408号楼,,,,,,116.471641,39.997652,116.465518485895,39.9963451681664,116.478256802209,40.0033714882258,"116.47107,39.997577;116.470737,39.997302;116.471222,39.996968;116.471278,39.996912;116.472517,39.998007;116.472535,39.99805;116.47201,39.998377;116.471533,39.997965;116.471285,39.997739;116.471178,39.997713;116.471087,39.997626;116.47107,39.997577",6002,科教文化,7
B0FFHGWJVT,福景苑,商务住宅;住宅区;住宅小区,北京市顺义区集汇大街港馨家园西区北邻,板楼,,,,,116.678318,40.108151,116.672347288177,40.1069974233318,116.684887588822,40.114009794671,"116.680347,40.108449;116.676307,40.108466;116.676299,40.107852;116.679212,40.10784;116.680331,40.107844;116.680347,40.108449",6003,商务住宅,11
B000A888GL,永泰园东区,商务住宅;住宅区;住宅小区,北京市海淀区永泰园4号,,,,,,116.351548,40.034309,116.345345807135,40.0329487968137,116.358133928129,40.0400174008123,"116.350801,40.034881;116.351055,40.034129;116.350962,40.034115;116.351275,40.03346;116.352311,40.03385;116.351884,40.035097;116.350801,40.034881",6004,商务住宅,11
B000A88E75,房山区老年病医院,医疗保健服务;专科医院;专科医院,北京市房山区长虹西路51号(佳仕苑社区卫生服务站西),,,,,,116.121927,39.722741,116.115651573742,39.7213696088216,116.128478592303,39.7285990172965,"116.121558,39.72307;116.121544,39.722629;116.121574,39.722354;116.122328,39.722468;116.122312,39.723078;116.121558,39.72307",6005,医疗保健,0
B000AB9BQT,昌平区妇幼保健院,医疗保健服务;专科医院;专科医院,北京市昌平区北环路1号,,,,,,116.239968,40.230394,116.233892839861,40.2291517957954,116.24654741654,40.2362256740857,"116.239453,40.231014;116.239437,40.231007;116.239428,40.230995;116.239508,40.229776;116.239517,40.229751;116.239538,40.229737;116.240397,40.229744;116.240444,40.229764;116.240462,40.22978;116.240467,40.229807;116.240463,40.231027;116.24045,40.231035;116.",6006,医疗保健,0
B0FFKIW1YL,胖龙丽景,科教文化服务;展览馆;展览馆,北京市延庆区北京世园公园内,,,,,,115.957615,40.437877,115.951551500872,40.4367031509467,115.964160003768,40.4437412114442,"115.956815,40.438206;115.956402,40.438009;115.957176,40.436968;115.957275,40.436982;115.957393,40.437002;115.95751,40.437029;115.957623,40.437063;115.957734,40.437103;115.95784,40.437148;115.957941,40.4372;115.958038,40.437257;115.958129,40.43732;115.958",6007,科教文化,7
B000A81HRA,郝庄家园,商务住宅;住宅区;住宅小区,北京市昌平区昌平西关环岛往南1000米,板楼,220000.0,1992-11-30,毛坯,220000.0,116.211206,40.220525,116.205090243317,40.2192598373163,116.21783071591,40.2262184285617,"116.212117,40.220964;116.212098,40.220428;116.212107,40.220078;116.212094,40.219608;116.210047,40.219683;116.210098,40.220817;116.21073,40.220814;116.210746,40.221185;116.210839,40.221257;116.210868,40.22162;116.212128,40.221582;116.212117,40.220964",6008,商务住宅,11
B000A8VNUX,小星星双语艺术幼儿园(菊园园区),科教文化服务;学校;幼儿园,北京市海淀区马连洼菊园4号,,,,,,116.291212,40.032823,116.285137705757,40.0315706834229,116.297600244592,40.0391094129384,"116.29166,40.033107;116.291755,40.033103;116.291837,40.033086;116.291861,40.032612;116.291839,40.03256;116.290667,40.032538;116.290592,40.03256;116.290579,40.032581;116.290571,40.033088;116.29166,40.033107",6009,科教文化,7
B0FFG8NKQS,龙熙旭辉6号院,商务住宅;住宅区;住宅小区,北京市大兴区隆华大街53号,叠拼,97991.86,2015.10.01,毛坯,97991.86,116.302447,39.627536,116.296403289675,39.6263017170126,116.308919974805,39.633676811883,"116.300606,39.628961;116.300604,39.626238;116.300839,39.6261;116.304116,39.6261;116.304137,39.626108;116.304153,39.626117;116.304168,39.626131;116.304176,39.626149;116.304177,39.626622;116.304325,39.626622;116.304307,39.6284;116.304288,39.628905;116.3042",6010,商务住宅,11
B0FFJ4QID7,清华大学附属小学清河分校,科教文化服务;学校;小学,北京市海淀区朱房路与毛纺路交汇处东150米,,,,,,116.338374,40.028473,116.332201170606,40.0271368339572,116.344985532312,40.0341224558204,"116.338002,40.028974;116.338777,40.028952;116.338755,40.028463;116.338745,40.027976;116.33798,40.027985;116.338002,40.028974",6011,科教文化,7
B000A81GF3,清真寺(文体路店),风景名胜;风景名胜;回教寺,北京市丰台区电报局街5号(近文体路),,,,,,116.285846,39.849701,116.279802560746,39.8484640719686,116.292241209661,39.8560367950702,"116.286151,39.849934;116.2855,39.849888;116.285526,39.849479;116.286194,39.849504;116.286151,39.849934",6012,旅游景点,12
B0FFF833L4,海航国兴城,商务住宅;住宅区;住宅小区,北京市顺义区双裕南小街2号院,高层,170000.0,2014.12.07,毛坯,170000.0,116.558178,40.106106,116.552332326143,40.1050231457683,116.564746480116,40.1119671759861,"116.55684,40.106433;116.55685,40.106967;116.55686,40.107064;116.556888,40.107111;116.556952,40.107145;116.557038,40.107175;116.559546,40.107718;116.55961,40.107708;116.559676,40.107676;116.559733,40.107637;116.559752,40.1076;116.559586,40.106748;116.5592",6013,商务住宅,11
B000A84N0K,桔子酒店(北京官园桥店),住宿服务;宾馆酒店;宾馆酒店,北京市西城区育幼胡同22号,,,,,,116.36514,39.931406,116.358925409525,39.9300289543163,116.371651290001,39.9373116477085,"116.364932,39.931515;116.364944,39.931272;116.364947,39.931263;116.364953,39.931256;116.364963,39.931252;116.364971,39.931251;116.365307,39.931254;116.365322,39.931256;116.365334,39.931261;116.365341,39.931269;116.365345,39.931278;116.365336,39.931542;11",6014,酒店住宿,2
B000A879EB,密云博众医院,医疗保健服务;综合医院;综合医院,北京市密云区鼓楼东大街29号粮贸大厦1层,,,,,,116.849172,40.37642,116.843149142338,40.3752629041564,116.855680772466,40.3824060243664,"116.848574,40.376657;116.848576,40.376171;116.849789,40.376199;116.849775,40.376653;116.848574,40.376657",6015,医疗保健,0
B000A80GFJ,电子城·创新产业园,商务住宅;产业园区;产业园区,北京市朝阳区酒仙桥东路1号,,,,,,116.500735,39.977859,116.494722473985,39.9766370027562,116.507186303048,39.9840504906645,"116.502001,39.975507;116.49954,39.975503;116.499524,39.977838;116.499486,39.978588;116.499475,39.980197;116.501848,39.980218;116.50195,39.980191;116.501935,39.978474;116.501979,39.97665;116.502001,39.975507",6016,商务住宅,11
B0FFFA8PH8,中国铁建·花语城,商务住宅;住宅区;住宅小区,北京市朝阳区水岸南街附近,板楼,83900.0,2011-06-28,简装修,83900.0,116.440376,40.050004,116.434157276419,40.048625593463,116.446919199053,40.055816912797,"116.439151,40.050332;116.439142,40.050872;116.439246,40.05093;116.441534,40.050831;116.441572,40.050821;116.441585,40.050807;116.441593,40.050792;116.441623,40.050183;116.441652,40.05002;116.441652,40.049974;116.44162,40.049169;116.441617,40.049139;116.4",6017,商务住宅,11
B0FFFSIIJ3,北京太和妇产医院,医疗保健服务;专科医院;专科医院,北京市海淀区闵庄路3号玉泉慧谷9-1号,,,,,,116.258324,39.976365,116.252286579037,39.9751450514784,116.264787663252,39.9825171594302,"116.257925,39.976837;116.257624,39.976312;116.257624,39.976303;116.25763,39.976293;116.257636,39.976286;116.257649,39.976279;116.257804,39.976205;116.257832,39.976188;116.257858,39.976173;116.257881,39.976156;116.257898,39.976139;116.257914,39.976118;116",6018,医疗保健,0
B0FFFAHF9J,速8酒店(北京成寿寺路店),住宿服务;宾馆酒店;经济型连锁酒店,北京市朝阳区成寿寺路137号(距成寿寺地铁10号线500米左右),,,,,,116.446522,39.841125,116.440344093253,39.83976714525,116.453114089358,39.846859479986,"116.446623,39.840851;116.44632,39.840862;116.446323,39.841429;116.446482,39.841414;116.446621,39.841372;116.446708,39.841318;116.446743,39.841281;116.44674,39.840966;116.44673,39.840896;116.44668,39.840858;116.446623,39.840851",6019,酒店住宿,2
B000A7BVOU,汇众大厦,商务住宅;楼宇;商务写字楼,北京市海淀区上地七街1号,,,,,,116.307634,40.046905,116.301527663189,40.0456256480571,116.314100491928,40.0529416893859,"116.30769,40.047394;116.308109,40.046688;116.308028,40.046561;116.307577,40.046417;116.307127,40.047195;116.30769,40.047394",6020,商务住宅,11
B000A8WA99,嘉德乐公馆,商务住宅;住宅区;住宅小区,北京市海淀区杏石口路乙18号,板楼,,,,,116.259686,39.943107,116.253652481336,39.9418878721033,116.26611316678,39.9492713727862,"116.26008,39.943229;116.260083,39.943155;116.260512,39.943198;116.260711,39.94277;116.260673,39.942759;116.26068,39.942733;116.260659,39.942714;116.259656,39.94272;116.258956,39.942713;116.258943,39.943584;116.260074,39.943583;116.26008,39.943229",6021,商务住宅,11
B0FFHC9RYD,北京市平谷区优泰幼儿园,科教文化服务;学校;幼儿园,北京市平谷区园田队6号,,,,,,117.13063,40.134468,117.124078136196,40.1330565055163,117.137033173428,40.1407682057177,"117.130919,40.134546;117.13091,40.134197;117.130646,40.134197;117.13065,40.13404;117.130457,40.134038;117.130466,40.134553;117.130919,40.134546",6022,科教文化,7
B0FFFFFS4R,高家园3区,商务住宅;商务住宅相关;商务住宅相关,北京市朝阳区高家园小区内,塔楼/板楼/平房,,,,,116.480716,39.979545,116.474627942771,39.9782639640762,116.48728818637,39.9853872882982,"116.480642,39.980771;116.480962,39.980435;116.480775,39.980275;116.482179,39.979332;116.481803,39.978965;116.480808,39.978572;116.479296,39.979586;116.480642,39.980771",6023,商务住宅,11
